Spearman	Kendall	MutualInformation
-0.18	-0.14	1.95
-0.16	-0.16	2.30
0.50	0.40	1.61
0.10	0.00	1.61
-0.14	-0.14	2.08
-0.21	-0.15	2.56
0.67	0.43	2.08
-0.50	-0.33	1.10
0.03	-0.05	2.40
-0.13	-0.10	2.56
1.00	1.00	0.69
1.00	1.00	0.69
0.50	0.33	1.10
-1.00	-1.00	0.69
-0.01	0.05	2.40
0.49	0.33	1.79
-0.09	-0.07	1.79
-0.37	-0.24	2.30
-1.00	-1.00	0.69
0.59	0.51	2.30
0.17	0.14	2.08
0.29	0.21	2.08
-0.02	0.00	3.04
0.48	0.37	2.89
0.15	0.11	3.47
-0.00	-0.02	3.26
-0.21	-0.15	3.40
0.02	0.02	2.77
-0.29	-0.23	2.64
0.25	0.24	1.95
0.18	0.10	2.56
0.08	0.07	2.89
-0.62	-0.47	2.30
-0.20	-0.20	1.79
0.30	0.21	3.22
0.03	0.03	2.71
-0.02	0.06	2.20
0.30	0.21	2.48
0.22	0.14	3.14
-0.15	-0.10	3.22
-0.08	-0.06	3.64
0.21	0.17	3.37
0.09	0.05	3.26
-0.64	-0.52	1.95
-0.43	-0.47	1.79
0.61	0.52	1.95
-0.20	-0.20	1.79
0.03	-0.01	2.71
0.30	0.20	2.30
0.34	0.22	2.77
0.34	0.18	2.48
0.27	0.24	2.71
-0.30	-0.23	2.77
-0.30	-0.20	1.61
-0.13	-0.09	2.48
-0.40	-0.33	1.39
-0.47	-0.28	2.20
0.55	0.43	2.08
-0.01	0.01	3.30
0.00	-0.20	1.61
0.40	0.33	1.39
0.80	0.67	1.39
0.50	0.33	1.10
-0.22	-0.14	3.14
0.01	0.01	2.83
-0.64	-0.43	1.95
-0.03	-0.05	3.00
0.00	0.00	1.39
0.42	0.33	2.20
0.10	0.07	2.08
-0.20	0.00	1.39
-0.12	-0.06	2.48
-0.33	-0.22	2.20
0.43	0.33	1.79
0.15	0.11	3.43
0.00	0.00	1.39
0.06	0.05	2.64
-0.07	0.00	2.56
0.50	0.20	1.61
0.16	0.13	2.56
-0.02	-0.02	2.94
-0.53	-0.38	2.64
-0.37	-0.26	3.26
0.12	0.10	2.62
0.18	0.13	3.58
-0.15	-0.11	3.69
-0.06	-0.03	2.71
0.24	0.14	2.08
0.26	0.21	2.83
0.01	-0.03	2.71
0.09	0.05	2.71
0.50	0.33	1.10
0.06	0.04	3.18
-0.50	-0.33	1.10
-0.40	-0.33	1.39
0.02	0.02	2.40
0.20	0.07	1.79
0.45	0.36	2.08
-0.21	-0.15	2.48
-0.46	-0.24	1.95
0.11	0.12	2.48
-0.05	-0.02	3.00
-0.82	-0.62	1.95
0.11	0.09	3.50
0.06	0.03	2.94
-0.83	-0.73	1.79
0.76	0.57	2.08
0.07	0.05	3.04
-0.04	-0.01	3.00
-0.14	-0.12	2.71
-0.16	-0.08	2.56
-0.02	0.00	2.83
-0.29	-0.18	2.48
0.01	0.03	2.94
0.09	0.08	3.40
-0.42	-0.27	2.94
-0.14	-0.11	3.00
0.31	0.20	1.79
0.14	0.12	2.71
-0.40	-0.40	1.61
0.34	0.27	2.64
0.04	0.04	3.37
-0.05	-0.09	2.48
0.36	0.30	2.64
-0.35	-0.31	2.40
-0.49	-0.33	1.79
0.10	0.08	2.56
-0.30	-0.23	2.77
0.04	0.01	2.71
0.01	0.02	3.90
0.06	0.00	2.48
0.17	0.14	3.26
0.13	0.09	3.22
0.16	0.12	2.64
-0.44	-0.27	2.40
-1.00	-1.00	0.69
0.25	0.12	2.71
-0.24	-0.24	2.48
1.00	1.00	1.10
0.40	0.21	2.64
0.31	0.24	2.40
0.19	0.17	2.94
-0.01	-0.01	3.50
-0.08	-0.06	3.56
-0.07	0.00	2.20
0.49	0.33	1.79
0.29	0.20	3.00
0.09	0.09	2.94
0.34	0.26	2.71
0.18	0.06	2.48
0.33	0.21	2.08
0.47	0.39	2.20
0.00	-0.20	1.61
0.40	0.33	1.39
0.50	0.33	1.10
0.18	0.14	2.71
-0.37	-0.33	1.79
0.14	0.07	1.79
0.33	0.26	2.71
0.02	0.00	2.20
-0.25	-0.18	2.48
-0.71	-0.60	1.79
0.12	0.12	2.64
-0.19	-0.14	2.08
-0.04	-0.05	3.26
-0.11	-0.05	3.69
-0.02	-0.01	3.40
0.11	0.05	3.40
-0.21	-0.14	3.04
0.21	0.21	2.08
0.82	0.62	1.95
-0.10	0.00	1.61
0.14	0.08	3.14
0.30	0.22	2.20
-1.00	-1.00	0.69
0.41	0.30	2.64
-0.57	-0.43	1.95
0.26	0.20	1.79
0.33	0.27	2.48
0.03	0.00	3.71
0.36	0.23	3.04
-0.18	-0.11	3.43
0.08	0.08	3.14
0.34	0.26	3.43
0.09	0.08	3.50
0.47	0.31	2.89
-0.30	-0.20	3.72
0.05	0.03	3.31
-0.56	-0.38	2.40
0.22	0.15	3.00
-0.44	-0.28	2.56
0.17	0.12	3.14
-0.02	-0.05	2.40
1.00	1.00	0.69
-0.22	-0.24	2.30
0.37	0.27	2.48
0.03	-0.07	1.79
-0.39	-0.29	2.30
-0.06	-0.07	2.71
0.71	0.60	1.79
0.38	0.29	2.30
-1.00	-1.00	0.69
0.40	0.40	1.61
-0.80	-0.67	1.39
1.00	1.00	1.10
-0.10	-0.05	2.56
0.54	0.41	2.71
0.09	0.02	2.40
-0.09	-0.07	1.79
0.14	0.07	1.79
0.18	0.12	2.89
-0.63	-0.47	2.64
0.06	0.06	2.94
-0.10	-0.07	2.08
0.50	0.33	1.10
0.54	0.33	1.79
-0.12	-0.09	3.04
0.42	0.30	3.18
-0.03	-0.02	2.30
0.35	0.28	2.56
0.07	0.00	2.20
0.29	0.14	2.08
-0.04	-0.01	2.64
0.49	0.33	1.79
0.14	0.02	2.30
0.60	0.40	1.61
-1.00	-1.00	0.69
-0.30	-0.20	1.61
0.52	0.38	2.64
-0.01	-0.01	2.71
-1.00	-1.00	0.69
0.09	0.05	2.77
-0.25	-0.22	2.71
-0.05	0.00	2.20
0.29	0.24	1.95
0.19	0.13	2.56
0.29	0.20	2.77
-0.11	-0.14	1.95
0.13	0.08	3.80
0.01	0.01	3.83
0.10	0.00	1.61
-1.00	-1.00	0.69
0.01	0.00	2.77
0.02	0.00	3.04
0.71	0.47	1.79
-0.22	-0.13	3.04
-0.24	-0.14	3.37
1.00	1.00	0.69
-0.07	-0.04	2.83
-0.03	0.00	3.00
-0.06	-0.04	3.14
-0.41	-0.31	2.56
0.50	0.33	1.10
0.00	0.00	3.18
1.00	1.00	1.39
0.43	0.33	1.95
0.01	0.04	3.40
0.80	0.60	1.61
0.13	0.10	2.56
0.60	0.40	1.61
0.50	0.33	1.10
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.43	0.47	1.79
0.14	0.08	3.47
0.80	0.67	1.39
0.70	0.60	1.61
0.27	0.16	2.83
0.32	0.17	2.20
-0.11	-0.03	2.64
0.27	0.16	2.40
0.22	0.14	3.40
0.27	0.18	3.22
0.17	0.07	2.08
0.07	0.00	2.56
-0.90	-0.80	1.61
0.35	0.35	2.40
-0.15	-0.10	2.89
0.39	0.31	2.40
0.16	0.13	2.40
0.49	0.33	1.79
0.08	0.04	2.94
0.50	0.20	1.61
0.47	0.28	2.20
0.52	0.38	2.40
0.14	0.09	2.40
0.03	0.03	3.09
0.24	0.16	3.58
0.10	0.00	1.61
-0.40	-0.33	1.39
0.80	0.67	1.39
0.14	0.11	3.47
0.20	0.00	1.39
0.19	0.14	2.08
0.13	0.17	2.20
-0.40	-0.33	1.39
0.34	0.25	3.22
0.19	0.16	2.30
-0.19	-0.05	2.56
-0.03	-0.02	3.43
0.15	0.04	3.09
-0.10	0.00	2.08
0.12	0.08	3.26
0.04	0.00	2.56
0.31	0.20	3.61
-0.50	-0.20	1.61
-0.23	-0.16	2.71
-0.47	-0.32	2.83
0.04	0.05	2.56
-0.16	-0.09	2.83
-0.19	-0.14	2.08
-0.06	-0.04	3.85
0.50	0.40	1.61
0.32	0.24	2.89
-0.03	-0.05	2.64
0.05	0.07	3.14
0.23	0.18	2.89
-0.05	-0.01	3.04
0.08	0.03	2.77
-0.13	-0.17	2.20
-0.27	-0.24	2.40
0.04	0.05	2.89
-0.60	-0.33	1.39
-0.03	-0.06	2.20
0.02	-0.03	2.71
-0.23	-0.23	2.56
-0.03	-0.07	2.30
0.29	0.19	3.50
0.40	0.33	1.39
0.57	0.43	2.08
-0.09	-0.02	3.00
0.23	0.17	2.94
1.00	1.00	1.10
0.02	0.01	2.83
-1.00	-1.00	0.69
0.19	0.14	2.89
-0.40	-0.33	1.39
-0.09	-0.04	3.30
0.05	0.03	3.22
-0.40	-0.28	2.56
-0.42	-0.33	2.30
-0.24	-0.07	2.08
0.77	0.60	1.79
-0.40	-0.33	1.39
0.07	0.09	2.71
-0.47	-0.33	2.30
-0.15	-0.10	3.83
-0.29	-0.20	3.76
-0.14	-0.10	2.71
-0.30	-0.22	2.20
0.03	-0.05	2.40
0.10	0.09	3.09
0.06	0.02	3.00
0.33	0.17	2.20
0.24	0.20	3.33
-0.14	-0.12	2.77
0.01	0.00	2.56
0.14	0.14	3.00
0.32	0.33	1.95
-0.40	-0.33	1.39
-0.66	-0.47	1.79
-1.00	-1.00	0.69
-0.13	-0.16	2.94
0.42	0.31	3.18
0.43	0.20	1.79
0.15	0.12	2.94
-0.29	-0.24	2.40
0.04	0.14	1.95
-0.21	-0.14	2.71
0.71	0.53	2.40
-1.00	-1.00	0.69
0.12	0.00	2.20
-0.13	-0.08	3.00
0.05	0.04	3.00
-0.37	-0.33	1.79
0.17	0.09	3.09
-0.03	-0.03	2.94
-0.30	-0.22	2.20
0.37	0.33	1.79
-0.41	-0.31	2.71
0.11	0.10	3.64
0.83	0.71	2.08
-0.26	-0.20	2.94
0.11	0.13	2.40
0.00	0.00	1.61
-0.23	-0.06	2.48
0.46	0.43	1.95
0.08	0.03	2.56
0.33	0.20	2.71
0.20	0.07	1.79
-0.38	-0.29	2.30
0.14	0.10	2.56
0.00	0.05	1.95
0.42	0.31	2.40
0.04	0.03	2.56
0.80	0.67	1.39
-0.29	-0.24	1.95
-0.04	-0.05	2.77
0.34	0.27	3.09
-0.12	-0.16	2.30
1.00	1.00	1.10
-0.14	-0.10	3.09
0.07	0.07	2.30
-0.04	0.00	2.48
0.30	0.20	1.61
0.37	0.33	1.79
0.18	0.14	1.95
-0.20	-0.20	1.61
0.20	0.13	2.94
-0.77	-0.60	1.79
1.00	1.00	0.69
1.00	1.00	0.69
0.80	0.67	1.39
0.48	0.39	2.20
-0.24	-0.21	2.08
1.00	1.00	1.39
0.57	0.41	2.56
-1.00	-1.00	1.10
0.20	0.16	2.89
0.01	0.00	2.83
-0.50	-0.40	1.61
0.26	0.17	3.53
0.37	0.30	2.48
-0.60	-0.33	1.39
-0.46	-0.37	2.94
0.11	0.05	3.53
0.10	0.00	1.61
0.50	0.33	1.10
0.57	0.36	2.08
0.72	0.56	2.20
-0.05	0.03	2.56
-0.33	-0.22	2.20
0.46	0.33	1.95
1.00	1.00	1.10
0.10	0.00	1.61
0.00	0.04	3.04
-0.14	-0.07	2.30
0.32	0.28	2.20
0.64	0.62	1.95
0.26	0.20	1.79
0.90	0.80	1.61
0.50	0.33	1.10
-0.17	-0.11	3.04
-0.07	-0.05	1.95
0.04	0.05	2.56
-0.23	-0.12	2.71
0.56	0.41	2.83
-0.31	-0.20	1.79
-0.23	-0.15	2.56
0.06	0.09	2.71
-0.15	-0.07	2.71
0.05	0.01	3.04
0.19	0.16	2.71
-0.35	-0.24	2.94
-0.09	-0.20	1.79
0.04	0.05	1.95
0.25	0.16	2.89
0.33	0.20	2.30
0.37	0.22	2.20
0.32	0.14	1.95
-0.12	-0.10	2.77
-0.71	-0.50	2.08
0.17	0.12	2.64
0.03	0.06	2.20
0.40	0.33	1.39
-0.03	0.03	2.48
1.00	1.00	1.39
-0.07	-0.05	1.95
-0.29	-0.24	1.95
0.77	0.61	2.20
-0.03	-0.06	2.48
1.00	1.00	0.69
0.71	0.47	1.79
0.31	0.21	2.08
0.10	0.00	1.61
0.58	0.44	2.56
0.38	0.27	2.48
0.23	0.11	2.20
0.35	0.24	2.94
0.59	0.44	2.94
-0.80	-0.67	1.39
0.32	0.24	1.95
-1.00	-1.00	1.10
0.24	0.14	2.08
0.37	0.33	1.79
-0.45	-0.36	2.08
0.30	0.20	1.61
1.00	1.00	0.69
-0.30	-0.20	1.61
0.80	0.67	1.39
-0.40	-0.40	1.61
0.32	0.24	1.95
1.00	1.00	0.69
0.80	0.67	1.39
-0.82	-0.62	1.95
