Spearman	Kendall	MutualInformation
0.26	0.18	2.56
0.82	0.61	2.20
1.00	1.00	1.10
-0.10	0.00	1.61
-0.04	-0.03	3.04
0.16	0.07	2.30
-0.13	-0.06	2.20
0.14	0.24	1.95
0.50	0.40	1.61
0.50	0.33	1.10
-0.12	-0.08	3.04
0.39	0.24	1.95
-0.06	-0.05	2.56
0.54	0.30	2.71
0.08	0.04	2.83
0.09	-0.07	1.79
-0.07	-0.05	2.56
0.76	0.56	2.71
0.55	0.43	2.71
0.07	0.05	3.04
-0.04	-0.05	2.71
0.45	0.38	2.30
0.13	0.09	2.94
0.71	0.47	1.79
0.71	0.52	1.95
0.24	0.20	2.89
0.36	0.20	2.30
0.67	0.50	2.20
0.21	0.14	1.95
0.03	0.03	2.77
0.19	0.21	2.08
0.26	0.16	2.64
0.57	0.39	2.20
0.40	0.33	1.39
0.27	0.21	2.48
-0.80	-0.67	1.39
0.04	0.05	1.95
0.24	0.15	3.30
-0.04	0.05	1.95
0.15	0.11	2.20
0.37	0.33	2.48
-1.00	-1.00	0.69
0.43	0.33	1.79
-0.14	-0.07	2.08
0.80	0.60	1.61
0.36	0.27	2.48
-0.37	-0.22	2.20
0.57	0.36	2.94
0.60	0.33	1.39
0.18	0.14	1.95
-0.50	-0.33	1.10
-0.10	-0.14	2.08
-0.09	-0.07	1.79
-0.07	-0.07	2.08
0.30	0.20	1.61
1.00	1.00	0.69
0.40	0.33	1.39
-0.10	0.00	1.61
0.61	0.52	1.95
1.00	1.00	0.69
-0.20	0.00	1.39
-0.21	-0.14	1.95
