Spearman	Kendall	MutualInformation
0.44	0.31	3.18
1.00	1.00	1.39
0.79	0.71	1.95
0.79	0.61	3.40
0.60	0.40	1.61
0.32	0.23	2.56
0.90	0.80	1.61
0.50	0.33	1.10
1.00	1.00	0.69
1.00	1.00	0.69
0.31	0.20	1.79
0.67	0.47	3.47
0.80	0.67	1.39
-0.10	0.00	1.61
0.53	0.38	2.83
0.50	0.33	2.20
0.69	0.54	2.64
0.85	0.71	2.40
0.50	0.37	3.40
0.85	0.65	3.22
0.19	0.14	2.08
0.43	0.31	2.56
-0.70	-0.60	1.61
0.57	0.42	2.40
0.69	0.50	2.89
0.57	0.45	2.40
0.86	0.71	2.40
0.49	0.33	1.79
0.32	0.19	2.94
0.40	0.40	1.61
0.33	0.22	2.20
0.61	0.45	2.40
0.52	0.42	2.40
0.66	0.50	3.09
0.56	0.40	3.58
-0.10	0.00	1.61
-0.40	-0.33	1.39
0.80	0.67	1.39
0.42	0.29	3.47
0.80	0.67	1.39
0.55	0.36	2.08
0.70	0.50	2.20
0.40	0.33	1.39
0.49	0.31	3.22
0.50	0.42	2.30
0.49	0.28	2.56
0.47	0.31	3.43
0.71	0.52	3.09
-0.26	-0.21	2.08
0.65	0.47	3.26
0.19	0.13	2.56
0.70	0.53	3.61
0.50	0.20	1.61
0.66	0.50	2.71
0.69	0.53	2.83
0.60	0.41	2.56
0.09	0.10	2.83
0.29	0.21	2.08
0.60	0.42	3.85
0.60	0.40	1.61
0.82	0.62	2.89
0.42	0.34	2.64
0.58	0.38	3.14
0.53	0.40	2.89
0.80	0.62	3.04
0.45	0.30	2.77
0.95	0.89	2.20
0.48	0.35	2.40
0.54	0.33	2.89
1.00	1.00	1.39
0.32	0.22	2.20
0.47	0.31	2.71
0.69	0.51	2.56
0.28	0.24	2.30
0.72	0.51	3.50
1.00	1.00	1.39
0.40	0.36	2.08
0.69	0.49	3.00
0.05	0.02	2.94
1.00	1.00	1.10
0.84	0.62	2.83
1.00	1.00	0.69
0.83	0.66	2.89
-0.20	0.00	1.39
0.69	0.48	3.30
0.71	0.55	3.22
0.83	0.64	2.56
0.92	0.78	2.30
0.21	0.14	2.08
-0.09	-0.20	1.79
0.40	0.33	1.39
0.70	0.50	2.71
0.43	0.38	2.30
0.53	0.38	3.83
0.65	0.48	3.76
0.35	0.24	2.71
0.83	0.67	2.20
0.65	0.56	2.40
0.57	0.37	3.09
0.48	0.35	3.00
0.32	0.22	2.20
0.49	0.34	3.33
0.61	0.37	2.77
0.71	0.59	2.56
0.51	0.36	3.00
0.54	0.33	1.95
0.60	0.33	1.39
0.89	0.73	1.79
1.00	1.00	0.69
0.45	0.32	2.94
0.45	0.28	3.18
0.89	0.73	1.79
0.43	0.32	2.94
0.64	0.42	2.40
0.96	0.90	1.95
0.72	0.52	2.71
0.75	0.56	2.40
1.00	1.00	0.69
0.75	0.56	2.20
0.65	0.41	3.00
0.53	0.40	3.00
0.71	0.47	1.79
0.37	0.24	3.09
0.73	0.54	2.94
0.00	0.00	2.20
0.83	0.73	1.79
0.62	0.47	2.71
0.57	0.41	3.64
0.62	0.50	2.08
0.76	0.57	2.94
0.45	0.27	2.40
0.80	0.60	1.61
0.81	0.64	2.48
0.79	0.62	1.95
0.61	0.54	2.56
0.47	0.37	2.71
0.54	0.33	1.79
0.76	0.56	2.30
0.42	0.33	2.56
0.64	0.43	1.95
0.73	0.56	2.40
0.80	0.62	2.56
1.00	1.00	1.39
0.71	0.52	1.95
0.64	0.48	2.77
0.53	0.38	3.09
0.01	-0.07	2.30
1.00	1.00	1.10
0.54	0.38	3.09
0.33	0.24	2.30
0.56	0.39	2.48
0.60	0.40	1.61
0.89	0.73	1.79
0.86	0.71	1.95
-0.30	-0.20	1.61
0.57	0.42	2.94
0.14	0.20	1.79
-1.00	-1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.39
0.35	0.22	2.20
0.81	0.64	2.08
0.80	0.67	1.39
0.32	0.26	2.56
0.50	0.33	1.10
0.55	0.41	2.89
0.59	0.44	2.83
0.40	0.40	1.61
0.51	0.35	3.53
0.85	0.70	2.48
0.20	0.00	1.39
0.38	0.31	2.94
0.59	0.43	3.53
0.90	0.80	1.61
-0.50	-0.33	1.10
-0.17	-0.07	2.08
0.42	0.28	2.20
0.37	0.23	2.56
0.75	0.56	2.20
0.46	0.43	1.95
1.00	1.00	1.10
-0.70	-0.60	1.61
0.45	0.30	3.04
0.49	0.42	2.30
0.63	0.50	2.20
0.04	0.14	1.95
0.77	0.60	1.79
0.10	0.00	1.61
1.00	1.00	1.10
0.39	0.28	3.04
0.46	0.33	1.95
0.46	0.28	2.56
0.71	0.45	2.71
0.75	0.57	2.83
0.54	0.33	1.79
0.57	0.44	2.56
0.81	0.66	2.71
0.65	0.41	2.71
0.42	0.26	3.04
0.39	0.22	2.71
0.38	0.24	2.94
0.83	0.73	1.79
0.89	0.71	1.95
0.85	0.67	2.89
0.67	0.56	2.30
0.62	0.44	2.20
0.32	0.24	1.95
0.42	0.25	2.77
0.67	0.43	2.08
0.59	0.43	2.64
0.45	0.33	2.20
1.00	1.00	1.39
0.82	0.58	2.48
0.20	0.00	1.39
0.64	0.52	1.95
0.43	0.24	1.95
-0.17	-0.11	2.20
0.66	0.55	2.48
-1.00	-1.00	0.69
0.37	0.33	1.79
-0.31	-0.21	2.08
0.70	0.60	1.61
0.86	0.69	2.56
0.93	0.82	2.48
0.20	0.17	2.20
0.68	0.50	2.94
0.66	0.47	2.94
-0.80	-0.67	1.39
0.96	0.90	1.95
0.50	0.33	1.10
0.83	0.64	2.08
0.89	0.73	1.79
0.76	0.57	2.08
0.60	0.40	1.61
1.00	1.00	0.69
0.20	0.20	1.61
0.80	0.67	1.39
0.70	0.60	1.61
0.64	0.43	1.95
-1.00	-1.00	0.69
1.00	1.00	1.39
0.64	0.62	1.95
