Spearman	Kendall	MutualInformation
0.46	0.35	2.83
0.80	0.61	3.00
0.72	0.54	3.14
0.21	0.13	2.56
0.50	0.33	1.10
0.29	0.24	3.18
1.00	1.00	1.39
0.89	0.71	1.95
0.79	0.57	3.40
0.50	0.20	1.61
0.39	0.28	2.56
0.60	0.40	1.61
1.00	1.00	1.10
1.00	1.00	0.69
1.00	1.00	0.69
0.66	0.47	1.79
0.66	0.48	3.47
1.00	1.00	1.39
0.30	0.20	1.61
0.63	0.43	2.83
0.42	0.39	2.20
0.75	0.56	2.64
0.92	0.82	2.40
0.47	0.35	3.40
0.72	0.53	3.22
-0.33	-0.29	2.08
0.42	0.33	2.56
-0.40	-0.40	1.61
0.61	0.49	2.40
0.63	0.41	2.89
0.53	0.42	2.40
0.86	0.71	2.40
0.60	0.47	1.79
0.35	0.22	2.94
0.90	0.80	1.61
0.20	0.11	2.20
0.66	0.56	2.40
0.66	0.56	2.40
0.56	0.39	3.09
0.48	0.34	3.58
0.60	0.40	1.61
0.00	0.00	1.39
0.40	0.33	1.39
0.37	0.24	3.47
0.80	0.67	1.39
0.29	0.21	2.08
0.50	0.39	2.20
0.00	0.00	1.39
0.47	0.36	3.22
0.48	0.38	2.30
0.55	0.33	2.56
0.61	0.43	3.43
0.59	0.45	3.09
-0.33	-0.29	2.08
0.69	0.50	3.26
0.11	0.10	2.56
0.71	0.51	3.61
0.60	0.40	1.61
0.68	0.56	2.71
0.39	0.28	2.83
0.76	0.59	2.56
0.11	0.07	2.83
0.55	0.36	2.08
0.70	0.50	3.85
0.80	0.60	1.61
0.91	0.74	2.89
0.40	0.30	2.64
0.49	0.34	3.14
0.39	0.25	2.89
0.89	0.74	3.04
0.42	0.27	2.77
0.83	0.67	2.20
0.54	0.42	2.40
0.41	0.28	2.89
1.00	1.00	1.39
-0.03	-0.06	2.20
0.64	0.49	2.71
0.59	0.44	2.56
0.68	0.51	2.30
0.73	0.50	3.50
1.00	1.00	1.39
0.38	0.29	2.08
0.69	0.49	3.00
0.29	0.19	2.94
-0.50	-0.33	1.10
0.80	0.60	2.83
1.00	1.00	0.69
0.86	0.66	2.89
-0.40	-0.33	1.39
0.57	0.41	3.30
0.71	0.54	3.22
0.59	0.38	2.56
0.90	0.73	2.30
0.21	0.14	2.08
0.20	0.07	1.79
0.20	0.00	1.39
0.67	0.50	2.71
0.20	0.11	2.30
0.56	0.41	3.83
0.47	0.35	3.76
0.21	0.16	2.71
0.53	0.39	2.20
0.61	0.45	2.40
0.51	0.34	3.09
0.68	0.48	3.00
0.32	0.22	2.20
0.56	0.39	3.33
0.59	0.37	2.77
0.63	0.41	2.56
0.41	0.26	3.00
0.29	0.24	1.95
0.80	0.67	1.39
-0.31	-0.33	1.79
1.00	1.00	0.69
0.44	0.31	2.94
0.31	0.17	3.18
0.49	0.33	1.79
0.30	0.23	2.94
0.73	0.53	2.40
0.82	0.62	1.95
0.75	0.52	2.71
0.50	0.38	2.40
1.00	1.00	0.69
0.88	0.72	2.20
0.51	0.35	3.00
0.41	0.29	3.00
0.66	0.47	1.79
0.31	0.19	3.09
0.74	0.56	2.94
0.37	0.28	2.20
0.94	0.87	1.79
0.60	0.49	2.71
0.61	0.43	3.64
0.76	0.64	2.08
0.58	0.40	2.94
0.51	0.31	2.40
0.80	0.60	1.61
0.82	0.64	2.48
0.75	0.52	1.95
0.49	0.33	2.56
0.75	0.54	2.71
0.37	0.20	1.79
0.73	0.51	2.30
0.56	0.41	2.56
0.71	0.43	1.95
0.32	0.31	2.40
0.70	0.56	2.56
1.00	1.00	1.39
0.86	0.71	1.95
0.52	0.32	2.77
0.48	0.31	3.09
0.15	0.02	2.30
1.00	1.00	1.10
0.57	0.36	3.09
-0.02	-0.02	2.30
0.29	0.21	2.48
0.60	0.40	1.61
0.77	0.60	1.79
0.71	0.52	1.95
0.10	0.00	1.61
0.39	0.24	2.94
0.14	0.20	1.79
1.00	1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.39
0.28	0.17	2.20
0.55	0.43	2.08
1.00	1.00	1.39
0.60	0.36	2.56
0.50	0.33	1.10
0.35	0.24	2.89
0.39	0.28	2.83
0.20	0.20	1.61
0.59	0.45	3.53
0.90	0.79	2.48
0.20	0.00	1.39
0.46	0.33	2.94
0.65	0.49	3.53
0.30	0.20	1.61
0.50	0.33	1.10
0.10	0.07	2.08
0.12	0.06	2.20
0.18	0.13	2.56
0.48	0.33	2.20
0.61	0.52	1.95
1.00	1.00	1.10
0.00	0.00	1.61
0.48	0.37	3.04
-0.13	-0.07	2.30
0.65	0.50	2.20
0.18	0.14	1.95
0.83	0.73	1.79
0.10	0.00	1.61
1.00	1.00	1.10
0.55	0.37	3.04
0.46	0.33	1.95
0.24	0.10	2.56
0.80	0.60	2.71
0.83	0.62	2.83
0.89	0.73	1.79
0.42	0.31	2.56
0.79	0.60	2.71
0.60	0.37	2.71
0.34	0.24	3.04
0.42	0.18	2.71
0.16	0.10	2.94
0.89	0.73	1.79
0.82	0.62	1.95
0.86	0.69	2.89
0.62	0.51	2.30
0.67	0.50	2.20
0.54	0.43	1.95
0.41	0.22	2.77
0.57	0.36	2.08
0.55	0.41	2.64
0.57	0.44	2.20
1.00	1.00	1.39
0.55	0.39	2.48
0.20	0.00	1.39
0.50	0.43	1.95
-0.04	-0.05	1.95
0.15	0.11	2.20
0.61	0.45	2.48
-1.00	-1.00	0.69
0.31	0.20	1.79
-0.33	-0.21	2.08
0.60	0.40	1.61
0.77	0.51	2.56
0.82	0.67	2.48
-0.28	-0.28	2.20
0.71	0.51	2.94
0.68	0.47	2.94
-0.40	-0.33	1.39
0.79	0.71	1.95
0.50	0.33	1.10
0.62	0.50	2.08
0.43	0.33	1.79
0.90	0.79	2.08
1.00	1.00	1.61
1.00	1.00	0.69
0.00	0.00	1.61
0.20	0.00	1.39
0.80	0.60	1.61
0.64	0.43	1.95
1.00	1.00	0.69
0.40	0.33	1.39
0.46	0.52	1.95
